Lounge Plus - Chillout Radio,"https://loungeplus-ais-edge-3072-fra-eco-cdn.cast.addradio.de/loungeplus/live/mp3/mid,			 https://loungeplus-ais-edge-4002-fra-dtag-cdn.cast.addradio.de/loungeplus/live/mp3/mid ,",www
Lulu.fm,http://188.138.9.183/lulufm.mp3,http://lulu.fm/
•,https://stream.m945.de/m945-hq.mp3,https://www.m945.de
Mega Radio,,
— Mega Radio 80s Programm,http://stream.mega80s.de:6262/,https://www.megaradio.bayern/
— Mega Radio Bayern,"http://stream.megaradio.bayern:5252/mega,			 http://stream.megaradio.bayern:5252/ ,			 https://www.megaradio.bayern/local/playlist.m3u,			 https://www.megaradio.bayern/local/playlist.wpl,			 https://www.megaradio.bayern/local/playlist.ram",https://www.megaradio.bayern/
— Mega Radio Berlin,http://stream.megaradio.berlin:5050/,https://www.megaradio.berlin/
•,"http://kepler.shoutca.st:8117/stream,			 http://kepler.shoutca.st:8117/;mp3,			 http://janus.shoutca.st:9225/;mp3,			 https://kepler.shoutca.st/tunein/alkay.pls,			 https://kepler.shoutca.st/tunein/alkay.asx,			 https://kepler.shoutca.st/tunein/alkay.ram,			 https://kepler.shoutca.st/tunein/alkay.qtl",http://www.radiomiamigo.international/english/index.html
Museumsradio 1476 - Das Plattenkiste - Radio,"https://museum.streamserver24.com:8080/stream,			 http://museum.streamserver24.com:8000/stream",https://www.plattenkiste.radio
Musical Radio,Zie:,
Neckaralb Live,http://klang.center:8080/neckaralb.upload,http://neckaralblive.de/
Nostalgie,,https://nostalgie-radio.de/
— Nostalgie Live,http://nrj.de/nostalgielivestream,
— Nostalgie Best of 90’s,http://nrj.de/nostalgiebestof90s,
— Nostalgie Best of 80’s,"http://nrj.de/nostalgiebestof80s,				https://scdn.nrjaudio.fm/de/57479/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b2",
— Nostalgie Best of 70’s,"http://nrj.de/nostalgiebestof70s,				https://scdn.nrjaudio.fm/de/57478/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b1",
— Nostalgie Best of 60’s,"http://nrj.de/nostalgiebestof60s,				https://scdn.nrjaudio.fm/de/57477/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b1",
— Nostalgie New Wave,"http://nrj.de/nostalgienewwave,				https://scdn.nrjaudio.fm/de/57481/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b1",
— Nostalgie Disco Fever,"http://nrj.de/nostalgiediscofever,				https://scdn.nrjaudio.fm/de/57482/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b1",
— Nostalgie Pop Rock 80,"http://nrj.de/nostalgiepoprock80,				https://scdn.nrjaudio.fm/de/57486/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b2",
— Nostalgie Route 66,"http://nrj.de/nostalgieroute66,				https://scdn.nrjaudio.fm/de/57485/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b3",
— Nostalgie Rock,"http://nrj.de/nostalgierock,				https://scdn.nrjaudio.fm/de/57483/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b1",
— Nostalgie Blues,"http://nrj.de/nostalgieblues,				https://scdn.nrjaudio.fm/de/57484/mp3_128.mp3?cdn_path=adswizz_lbs7&adws_out_b3",
Ostseewelle HIT-RADIO Mecklenburg-Vorpommern,,https://www.ostseewelle.de/
Live-Stream,http://edge.live.mp3.mdn.newmedia.nacamar.net/ostseewellelive/livestream.mp3,
80er Hits,http://streamosw.ir-media-tec.com/80er/mp3-128/web/,
90er Hits,http://streamosw.ir-media-tec.com/90er/mp3-128/web/,
Brandneue Hits,http://streamosw.ir-media-tec.com/neu/mp3-128/web/,
Chillout Hits,http://streamosw.ir-media-tec.com/chillout/mp3-128/web/,
Dance & Black Hits,http://streamosw.ir-media-tec.com/danceblack/mp3-128/web/,
Deutsche Hits,http://streamosw.ir-media-tec.com/deutsch/mp3-128/web/,
Rock Hits,http://streamosw.ir-media-tec.com/rock/mp3-128/web/,
Schlager Hits,http://streamosw.ir-media-tec.com/schlager/mp3-128/web/,
Weihnachts Hits,http://streamosw.ir-media-tec.com/weihnachtshits/mp3-128/web/,
Pirate Gong,http://webstream.pirategong.de/pirategong,http://www.pirategong.de/
Planet Radio,,https://www.planetradio.de/
— Live,"https://mp3.planetradio.de/planetradio/hqlivestream.mp3,			 https://mp3.planetradio.de/planetradio/hqlivestream.aac ,			 http://streams.planetradio.de/planetradio/mp3/hqlivestream.m3u,			 http://mp3.planetradio.de/planetradio/hqlivestream.mp3,			 http://streams.planetradio.de/planetradio/aac/hqlivestream.m3u,			 http://mp3.planetradio.de/planetradio/hqlivestream.aac,			 http://streams.planetradio.de/planetradio/aac/livestream.m3u,			 http://mp3.planetradio.de/planetradio/livestream.aac",
— Oldschool,"https://mp3.planetradio.de/plrchannels/hqoldschool.mp3,			 https://mp3.planetradio.de/plrchannels/hqoldschool.aac,			 http://streams.planetradio.de/plrchannels/mp3/hqoldschool.m3u,			 http://mp3.planetradio.de/plrchannels/hqoldschool.mp3,	                        			 http://streams.planetradio.de/plrchannels/aac/hqoldschool.m3u,			 http://mp3.planetradio.de/plrchannels/hqoldschool.aac,			 http://streams.planetradio.de/plrchannels/aac/oldschool.m3u,			 http://mp3.planetradio.de/plrchannels/oldschool.aac",
— iTunes Hot 40,"https://mp3.planetradio.de/plrchannels/hqitunes.mp3,			 https://mp3.planetradio.de/plrchannels/hqitunes.aac,			 http://streams.planetradio.de/plrchannels/mp3/hqitunes.m3u,			 http://mp3.planetradio.de/plrchannels/hqitunes.mp3,			 http://streams.planetradio.de/plrchannels/aac/hqitunes.m3u,			 http://mp3.planetradio.de/plrchannels/hqitunes.aac,			 http://streams.planetradio.de/plrchannels/aac/itunes.m3u,			 http://mp3.planetradio.de/plrchannels/itunes.aac",
— The Club,"https://mp3.planetradio.de/plrchannels/hqtheclub.mp3,			 https://mp3.planetradio.de/plrchannels/hqtheclub.aac,			 http://streams.planetradio.de/plrchannels/mp3/hqtheclub.m3u,			 http://mp3.planetradio.de/plrchannels/hqtheclub.mp3,			 http://streams.planetradio.de/plrchannels/aac/hqtheclub.m3u,			 http://mp3.planetradio.de/plrchannels/hqtheclub.aac,			 http://streams.planetradio.de/plrchannels/aac/theclub.m3u,			 http://mp3.planetradio.de/plrchannels/theclub.aac",
— Nightwax,"https://mp3.planetradio.de/plrchannels/hqnightwax.mp3,			 https://mp3.planetradio.de/plrchannels/hqnightwax.aac,			 http://streams.planetradio.de/plrchannels/mp3/hqnightwax.m3u,			 http://mp3.planetradio.de/plrchannels/hqnightwax.mp3,			 http://streams.planetradio.de/plrchannels/aac/hqnightwax.m3u,			 http://mp3.planetradio.de/plrchannels/hqnightwax.aac,			 http://streams.planetradio.de/plrchannels/aac/nightwax.m3u,			 http://mp3.planetradio.de/plrchannels/nightwax.aac",
— Black Beats,"https://mp3.planetradio.de/plrchannels/hqblackbeats.mp3,			 https://mp3.planetradio.de/plrchannels/hqblackbeats.aac,			 http://streams.planetradio.de/plrchannels/mp3/hqblackbeats.m3u,			 http://mp3.planetradio.de/plrchannels/hqblackbeats.mp3,			 http://streams.planetradio.de/plrchannels/aac/hqblackbeats.m3u,			 http://mp3.planetradio.de/plrchannels/hqblackbeats.aac,			 http://streams.planetradio.de/plrchannels/aac/blackbeats.m3u,			 http://mp3.planetradio.de/plrchannels/blackbeats.aac",
Pride1 Radio - Deutschlands Radio für LGBT & Friends,"http://stream.pride1.de:8000/;stream.mp3,			 http://stream.pride1.de:80/PRIDE1_96k_Stereo.mp3,			 http://stream.pride1.de:80/PRIDE1_48k_Mono.mp3",http://pride1.de/
Primaton,http://mp3ad.primaton.c.nmdn.net/primaton/livestream4hi.mp3,http://www.radioprimaton.de/
Profi Radio,nog niet bekend,https://profi-radio.de/
Pure FM,,http://www.pure-fm.de/
— Berlin,http://radionetz.de:8000/purefm-bln.mp3,
— 98.0 Frankfurt (Oder),http://radionetz.de:8000/purefm-ff.mp3,
— Hamburg,http://radionetz.de:8000/purefm-hh.mp3,
— Bayern,http://radionetz.de:8000/purefm-by.mp3,
—— München,http://radionetz.de:8000/purefm-by.mp3,
—— Augsburg,http://radionetz.de:8000/purefm-by.mp3,
—— Ingolstadt,http://radionetz.de:8000/purefm-by.mp3,
Radio 7,,http://www.radio7.de/
— Aalen,http://stream.radio7.de/stream9/livestream.mp3,
— Ravensburg,http://stream.radio7.de/stream7/livestream.mp3,
— Tuttlingen,http://stream.radio7.de/stream12/livestream.mp3,
— Ulm,http://stream.radio7.de/stream1/livestream.mp3,
— Chillout,http://stream.radio7.de/radio7-chilout-128-mp3,
— Digital,http://stream.radio7.de/stream5/livestream.mp3,
— Mixshow,http://stream.radio7.de/radio7-mixshow-128-mp3,
— Rock,http://stream.radio7.de/radio7-rock-128-mp3,
— Schlager,http://stream.radio7.de/radio7-schlager-128-mp3,
— 80er,http://stream.radio7.de/radio7-80er-128-mp3,
— 90er,http://stream.radio7.de/radio7-90er-128-mp3,
Radio 8,https://live.radio8.de:8003/liver8,https://www.radio8.de/
Radio 21,,http://www.radio21.de/
— Aurich 100.6,https://stream.radio21.de/radio21_aurich.mp3,
Braunschweig 104.1,https://stream.radio21.de/radio21_braunschweig.mp3,
Bremen 107.6,https://stream.radio21.de/radio21_bremen.mp3,
Buxtehude 106.0,https://stream.radio21.de/radio21_buxtehude.mp3,
Celle 93.5,https://stream.radio21.de/radio21_celle.mp3,
— Cloppenburg 99.3,https://stream.radio21.de/radio21_cloppenburg.mp3,
Cuxhaven 106.6,https://stream.radio21.de/radio21_cuxhaven.mp3,
Goslar 87.7,https://stream.radio21.de/radio21_goslar.mp3,
Göttingen 93.4,https://stream.radio21.de/radio21_goettingen.mp3,
Hannover 104.9,https://stream.radio21.de/radio21.mp3,
Helmstedt 94.1,https://stream.radio21.de/radio21_helmstedt.mp3,
Hildesheim 105.8,https://stream.radio21.de/radio21_hildesheim.mp3,
Holzminden 104.0,https://stream.radio21.de/radio21_holzminden.mp3,
Leer 104.5,https://stream.radio21.de/radio21_leer.mp3,
Lingen 106.9,https://stream.radio21.de/radio21_lingen.mp3,
Lüneburg 91.9,https://stream.radio21.de/radio21_lueneburg.mp3,
Nienburg 89.4,https://stream.radio21.de/radio21_nienburg.mp3,
Oldenburg 104.1,https://stream.radio21.de/radio21_oldenburg.mp3,
Osnabrück 95.3,https://stream.radio21.de/radio21_osnabrueck.mp3,
Stade 97.3,https://stream.radio21.de/radio21_stade.mp3,
Uelzen 99.7,https://stream.radio21.de/radio21_uelzen.mp3,
Walsrode 90.1,https://stream.radio21.de/radio21_walsrode.mp3,
Wilhelmshaven 99.1,https://stream.radio21.de/radio21_wilhelmshaven.mp3,
Wolfsburg 95.1,https://stream.radio21.de/radio21_wolfsburg.mp3,
— X-MAS-ROCK Nonstop,https://radio21.streamabc.net/radio21-xmasrock-mp3-192-5123736,
Radio 21 & Rockland Radio - Best-Of-Rock.FM,,https://www.best-of-rock.fm/
— Alternative Rock.FM,https://radio21.streamabc.net/radio21-alternativerock-mp3-256-9941142,
— Deutsch Rock.FM,https://radio21.streamabc.net/radio21-deutschrock-mp3-256-7466793,
— Classic Rock.FM,https://radio21.streamabc.net/radio21-classicrock-mp3-256-9273095,
— Hard Rock.FM,https://radio21.streamabc.net/radio21-hardrock-mp3-256-1630702,
— Rammstein.FM,https://radio21.streamabc.net/radio21-rammstein-mp3-256-6531580,
— Party Rock.FM,https://radio21.streamabc.net/radio21-partyrock-mp3-256-7707367,
— Konzertkracher.FM,https://radio21.streamabc.net/radio21-konzertkracher-mp3-256-4745605,
— AC/DC.FM,https://radio21.streamabc.net/radio21-acdc-mp3-256-4489368,
— Nonstop Metal.FM,https://radio21.streamabc.net/radio21-metal-mp3-256-1277714,
— Soft Rock.FM,https://radio21.streamabc.net/radio21-softrock-mp3-256-8445450,
— X-MAS Rock Nonstop,https://radio21.streamabc.net/radio21-xmasrock-mp3-256-4341316,
— Zurück in die 80er.FM,https://radio21.streamabc.net/radio21-80errock-mp3-256-6624232,
Radio 24.7,http://stream.laut.fm/radio247,https://laut.fm/radio247
•,http://stream.radio38.de/,https://www.radio38.de/
"Radio 90,1 (Mönchengladbach)","Zie Radio NRW - Radio 90,1",https://www.radio901.de/
Radio 91.2 - 100% Dortmund,Zie Radio NRW - Radio 91.2,
Radio 109 fm,"http://46.105.118.14:11500,			 http://www.radio109.de/winamp_high.pls,			 http://www.radio109.de/media_high.asx,			 http://www.radio109.de/real_high.ram,			 http://www.radio109.de/itunes.pls,			 http://www.radio109.de/aacplus.m3u",http://www.radio109.de/
Radio Ahoi - 100% Norden,http://live.radio-moin.de:8000/;,http://radio-moin.de/
•,"http://62.138.25.141:8100/xstream,			 http://62.138.25.141:8000/;",https://radio-aktiv.de/
Radio Arabella,,https://www.radioarabella.de/
— Arabella München,"https://live.radioarabella.de/stream,			 https://live.radioarabella.de/stream.aac",
— Arabella Bayern,https://live.arabella-bayern.de/arabella-bayern.mp3,
— Arabella 70er,"https://70er.radioarabella.de/arabella-70er.mp3,			 https://70er.radioarabella.de/arabella-70er.aac",
— Arabella 80er,"https://80er.radioarabella.de/arabella-80er.mp3,			 https://80er.radioarabella.de/arabella-80er.aac",
— Arabella 90er,"https://90er.radioarabella.de/arabella-90er.mp3,			 https://90er.radioarabella.de/arabella-90er.aac,",
— Arabella Austropop,"https://austropop.radioarabella.de/arabella-austropop.mp3,			 https://austropop.radioarabella.de/arabella-austropop.aac",
— Arabella Golden Oldies,"https://golden-oldies.radioarabella.de/arabella-golden-oldies.mp3,			 https://golden-oldies.radioarabella.de/arabella-golden-oldies.aac",
— Arabella Christmas,"https://weihnachten.radioarabella.de/arabella-weihnachten.mp3,			 https://weihnachten.radioarabella.de/arabella-weihnachten.aac,",
Radio Bamberg,http://webstream.radio-bamberg.de/radio-bamberg.mp3,http://www.radio-bamberg.de/
Radio BOB! Rock 'n Pop,,file:///D|/Henk/hosting2go/hjsite/henk/radiobob.raudio-online.de
— Livestream Hessen etc.,"http://streams.radiobob.de/bob-live/mp3-192,			 http://streams.radiobob.de/bob-live/mp3-128,			 http://streams.radiobob.de/bob-live/aac-64",
— Schleswig-Holstein,"http://streams.radiobob.de/bob-live/mp3-192,			 http://streams.radiobob.de/bob-live/mp3-128,			 http://streams.radiobob.de/bob-live/aac-64",
— Classic Rock,"http://streams.radiobob.de/bob-classicrock/mp3-192,			 http://streams.radiobob.de/bob-classicrock/mp3-128,			 http://streams.radiobob.de/bob-classicrock/aac-64,			 http://bob.hoerradar.de/radiobob-classicrock-mp3-hq",
— Alternative Rock,"http://streams.radiobob.de/bob-alternative/mp3-192,			 http://streams.radiobob.de/bob-alternative/mp3-128,			 http://streams.radiobob.de/bob-alternative/aac-64,			 http://bob.hoerradar.de/radiobob-alternativerock-mp3-hq",
— Harte Saite,"http://streams.radiobob.de/bob-hartesaite/mp3-192,			 http://streams.radiobob.de/bob-hartesaite/mp3-128,			 http://streams.radiobob.de/bob-hartesaite/aac-64,			 http://bob.hoerradar.de/radiobob-hartesaite-mp3-hq",
— ACDC,"http://streams.radiobob.de/bob-acdc/mp3-192,			 http://streams.radiobob.de/bob-acdc/mp3-128,			 http://streams.radiobob.de/bob-acdc/aac-64,			 http://bob.hoerradar.de/radiobob-acdc-mp3-hq",
— Christmas Rock,"http://streams.radiobob.de/bob-christmas/mp3-192,			 http://streams.radiobob.de/bob-christmas/mp3-128,			 http://streams.radiobob.de/bob-christaac-64,",
— Deutschrock,"http://streams.radiobob.de/bob-deutsch/mp3-192,			 http://streams.radiobob.de/bob-deutsch/mp3-128,			 http://streams.radiobob.de/bob-deutsch/aac-64",
— 80er Rock,"http://streams.radiobob.de/bob-80srock/mp3-192,			 http://streams.radiobob.de/bob-80srock/mp3-128,			 http://streams.radiobob.de/bob-80srock/aac-64",
— 90er Rock,"http://streams.radiobob.de/bob-90srock/mp3-192,			 http://streams.radiobob.de/bob-90srock/mp3-128,			 http://streams.radiobob.de/bob-90srock/aac-64",
— Best of Rock,"http://streams.radiobob.de/bob-bestofrock/mp3-192,			 http://streams.radiobob.de/bob-bestofrock/mp3-128,			 http://streams.radiobob.de/bob-bestofrock/aac-64",
— Wacken,"http://streams.radiobob.de/bob-wacken/mp3-192,			 http://streams.radiobob.de/bob-wacken/mp3-128,			 http://streams.radiobob.de/bob-wacken/aac-64",
— Rock Hits,"http://streams.radiobob.de/bob-rockhits/mp3-192,			 http://streams.radiobob.de/bob-rockhits/mp3-128,			 http://streams.radiobob.de/bob-rockhits/aac-64",
— Metal,"http://streams.radiobob.de/bob-metal/mp3-192,			 http://streams.radiobob.de/bob-metal/mp3-128,			 http://streams.radiobob.de/bob-metal/aac-64",
— Punk,"http://streams.radiobob.de/bob-punk/mp3-192,			 http://streams.radiobob.de/bob-punk/mp3-128,			 http://streams.radiobob.de/bob-punk/aac-64",
— Grunge,"http://streams.radiobob.de/bob-grunge/mp3-192,			 http://streams.radiobob.de/bob-grunge/mp3-128,			 http://streams.radiobob.de/bob-grunge/aac-64",
— Hardrock,"http://streams.radiobob.de/bob-hardrock/mp3-192,			 http://streams.radiobob.de/bob-hardrock/mp3-128,			 http://streams.radiobob.de/bob-hardrock/aac-64",
— Festival,"http://streams.radiobob.de/bob-festival/mp3-192,			 http://streams.radiobob.de/bob-festival/mp3-128,			 http://streams.radiobob.de/bob-festival/aac-64",
— Queen,http://streams.radiobob.de/bob-queen/mp3-192,
— Rockabilly,"http://streams.radiobob.de/bob-rockabilly/mp3-192,			 http://streams.radiobob.de/bob-rockabilly/mp3-128,			 http://streams.radiobob.de/bob-rockabilly/aac-64",
— Kuschelrock,"http://streams.radiobob.de/bob-kuschelrock/mp3-192,			 http://streams.radiobob.de/bob-kuschelrock/mp3-128,			 http://streams.radiobob.de/bob-kuschelrock/aac-64",
— Singer & Songwriter,"http://streams.radiobob.de/bob-singersong/mp3-192,			 http://streams.radiobob.de/bob-singersong/mp3-128,			 http://streams.radiobob.de/bob-singersong/aac-64",
Radio Bollerwagen,"http://ffn-de-hz-fal-stream03-cluster01.radiohost.de:80/radiobollerwagen_192,			 http://stream.ffn.de/radiobollerwagen/mp3-192/;stream.nsv?ref=radioplayer",
Radio Brocken,,http://www.radiobrocken.de/
— On air,"http://stream.radiobrocken.de/live/mp3-256/radioplayerhp/,			 http://stream.radiobrocken.de/live/mp3-256/radioplayerhp/play.pls,			 http://stream.radiobrocken.de/live/mp3-256/radioplayerhp/play.m3u,			 http://stream.radiobrocken.de/live/mp3-128/radioplayerhp/,			 http://stream.radiobrocken.de/live/mp3-128/radioplayerhp/play.pls,			 http://stream.radiobrocken.de/live/mp3-128/radioplayerhp/play.m3u",
— 80er,http://stream.radiobrocken.de/kulthits/mp3-128/radioplayerhp/,
— 90er,http://stream.radiobrocken.de/90er/mp3-128/radioplayerHP/,
— Best of...,http://stream.radiobrocken.de/bestof/mp3-128/radioplayerhp/,
— Kinderzeit,http://stream.radiobrocken.de/kinderzeit/mp3-128/radioplayerHP/,
— Lovesongs,http:////stream.radiobrocken.de/love/mp3-128/radioplayerHP/,
— Weihnachtsradio,http://stream.radiobrocken.de/weihnachtsradio/mp3-128/radioplayerhp/,
Radio Chemnitz,,http://www.radiochemnitz.de/radio/webradio/
— Webradio,"http://stream.radiochemnitz.de/RCH/mp3.m3u,			 http://stream.radiochemnitz.de/RCH/aac.m3u",
— 80er Kulthits,"http://streams.bcs-systems.de/slp/80er/chemnitz/mp3/web/playlist.m3u,			 http://streams.bcs-systems.de/slp/80er/chemnitz/aac/web/playlist.m3u",
— 90erXXL,"http://streams.bcs-systems.de/slp/90er/chemnitz/mp3/web/playlist.m3u,			 http://streams.bcs-systems.de/slp/90er/chemnitz/aac/web/playlist.m3u",
— Weihnachtsradio,"http://streams.bcs-systems.de/slp/xmas/chemnitz/mp3/web/playlist.m3u,			 http://streams.bcs-systems.de/slp/xmas/chemnitz/aac/web/playlist.m3u",
Radio Cottbus,https://radiocottbus-ais-edge-3101-fra-eco-cdn.cast.addradio.de/radiocottbus/live/mp3/high/stream.mp3,https://www.radio-cottbus.de/
Radio Dresden,,https://www.radiodresden.de/
— Webradio,"http://stream.radiodresden.de/RDD/mp3.m3u,			 http://stream.radiodresden.de/RDD/aac.m3u",
— 80er Kulthits,"http://streams.bcs-systems.de/slp/80er/dresden/mp3/web/playlist.m3u,			 http://streams.bcs-systems.de/slp/80er/dresden/aac/web/playlist.m3u",
— 90erXXL,"http://streams.bcs-systems.de/slp/90er/dresden/mp3/web/playlist.m3u,			 http://streams.bcs-systems.de/slp/90er/dresden/aac/web/playlist.m3u",
— Weihnachtsradio,"http://streams.bcs-systems.de/slp/xmas/dresden/mp3/web/playlist.m3u,			 http://streams.bcs-systems.de/slp/xmas/dresden/aac/web/playlist.m3u",
Radio Eins,http://webstream.radioeins.com/radio-eins.mp3,http://www.radioeins.com/
Radio Erzgebirge,,https://www.radioerzgebirge.de/
— Live Stream,http://streams.bcs-systems.de/slp/live/erzgebirge/mp3/radioplayer/web,
— 80erKulthits,http://streams.bcs-systems.de/slp/80er/erzgebirge/mp3/radioplayer/web,
— 90er XXL,http://streams.bcs-systems.de/slp/90er/erzgebirge/mp3/radioplayer/web,
— Weihnachts Radio,http://streams.bcs-systems.de/slp/xmas/erzgebirge/mp3/radioplayer/web,
Radio F (Nürnberg),,http://www.radiof.de/
— Live,http://webstream.radiof.de/radiof,
— Made in Germany,http://webstream.radiof.de/madeingermany,
— Coppa Italiana,http://webstream.radiof.de/italohits,
Radio Euroherz,http://webstream.euroherz.de/radio-euroherz.mp3,http://www.euroherz.de/
Radio Fantasy,,http://www.fantasy.de/
— Life,http://stream.fantasy.de/fantasy.mp3,
— Dance,http://stream.fantasy.de/fantasydance.mp3,
— Lounge,http://stream.fantasy.de/Fantasy-Lounge.mp3,
— Black,http://stream.fantasy.de/fantasyblack.mp3,
•,,
—,"http://player.ffn.de/ffnstream.mp3,			 http://player.ffn.de/ffn.m3u",https://www.ffn.de/
—,"http://player.ffn.de/comedystream.mp3,			 http://player.ffn.de/comedy.m3u",
—,Zie:,
—,"http://ffn-de-hz-fal-stream04-cluster01.radiohost.de:80/neunziger_192,			 http://stream.ffn.de/neunziger/mp3-192/;stream.nsv?ref=radioplayer",
—,"http://player.ffn.de/peppermintstream.mp3,			 http://player.ffn.de/peppermint.m3u",
—,Zie:,
•,http://stream.freefm.de:7000/Studio,https://www.freefm.de/
Radio Freies Bayern,"http://server14498.streamplus.de:34992/,			 http://streamplus51.leonex.de:34992/",http://radio-freies-bayern.de/
Radio Galaxy (Bayern),,https://www.galaxy.bayern/
— Radio Galaxy (Bayern),http://mp3ad.radiogalaxy.c.nmdn.net/ps-radiogalaxy/livestream.mp3,
— Radio Galaxy Amberg Weiden,http://edge.live.mp3.mdn.newmedia.nacamar.net/ps-radiogalaxy_weiden/livestream.mp3,https://www.galaxy-amberg-weiden.de/
— Radio Galaxy Asschaffenburg,http://mp3ad.galaxyaschaffenburg.c.nmdn.net/fs_galaxyaschaffenburg/livestream.mp3,http://www.galaxy916.de/
— Radio Galaxy Ingolstadt,http://fhin.4broadcast.de/galaxyin.mp3,https://www.galaxy-ingolstadt.de/
— Radio Galaxy Kempten,http://mp3.radiogalaxykempten.c.nmdn.net/ps-radiogalaxykempten/hqlivestream.mp3,fb
— Radio Galaxy Landshut,http://mp3ad.radiogalaxylandshut.c.nmdn.net/ps-radiogalaxylandshut/livestream.mp3,https://www.galaxy-landshut.de/
— Radio Galaxy Mittelfranken,https://live.galaxy-mittelfranken.de:8001/live,https://www.galaxy-mittelfranken.de/
— Radio Galaxy,http://webstream.galaxy-oberfranken.de/galaxy-oberfranken.mp3,https://www.galaxy-oberfranken.de/
— Radio Galaxy Passau,http://rs4.stream24.net:80/galaxy-passau.mp3,https://www.galaxy-passau.de/
— Radio Galaxy Rosenheim,http://s17.myradiostream.com:13366/;stream.mp3,https://www.radio-galaxy.com/
Radio Gong 96.3 (München),,https://www.radiogong.de/
— Live,"https://www.radiogong.de/app/live.m3u,			 https://www.radiogong.de/app/live.pls,			 http://mp3.radiogong963.c.nmdn.net/ps-radiogong963/livestream.mp3",
— Top 50,"https://www.radiogong.de/app/top50.m3u,			 https://www.radiogong.de/app/top50.pls,			 http://mp3.radiogong963.c.nmdn.net/ps-radiogongtop50/livestream.mp3",
— Kulthits,"https://www.radiogong.de/app/kulthits.m3u,			 https://www.radiogong.de/app/kulthits.pls,			 http://mp3.radiogong963.c.nmdn.net/ps-radiogongchannel4/livestream.mp3",
— München Relaxed,"https://www.radiogong.de/app/relaxed.m3u,			 https://www.radiogong.de/app/relaxed.pls,			 http://mp3.radiogong963.c.nmdn.net/ps-radiogongrelaxed/livestream.mp3",
— Partygong,"https://www.radiogong.de/app/partygong.m3u,			 https://www.radiogong.de/app/partygong.pls,			 http://mp3.radiogong963.c.nmdn.net/ps-radiogongchannel5/livestream.mp3",
— Wiesn Hits,"https://www.radiogong.de/app/wiesn.m3u,			 https://www.radiogong.de/app/wiesn.pls,			 http://mp3.radiogong963.c.nmdn.net/ps-radiogongevent/livestream.mp3",
— X-mas,"https://www.radiogong.de/app/xmas.m3u,			 https://www.radiogong.de/app/xmas.pls,			 http://mp3.radiogong963.c.nmdn.net/ps-radiogongevent/livestream.mp3",
Radio Gong 97.1,http://webstream.gong971.de/gong971,http://www.gong971.de/
Radio Hamburg,,http://www.radiohamburg.de/
—,"http://stream.radiohamburg.de/rhh-stpauli/mp3-192/stream.radiohamburg.de/,			 http://stream.radiohamburg.de/rhh-stpauli/mp3-192/stream.radiohamburg.de/play.pls,			 http://stream.radiohamburg.de/rhh-stpauli/mp3-192/stream.radiohamburg.de/play.m3u,			 http://stream.radiohamburg.de/rhh-stpauli/mp3-128,			 http://stream.radiohamburg.de/rhh-stpauli/aac-64",
—,"http://stream.radiohamburg.de/rhh-volkspark/mp3-192,			 http://stream.radiohamburg.de/rhh-volkspark/mp3-128,			 http://stream.radiohamburg.de/rhh-volkspark/aac-64",
—,"http://stream.radiohamburg.de/zerwuehltelaken/mp3-192,			 http://stream.radiohamburg.de/zerwuehltelaken/mp3-128,			 http://stream.radiohamburg.de/zerwuehltelaken/aac-64",
—,"http://stream.radiohamburg.de/herzkonzert/mp3-192,			 http://stream.radiohamburg.de/herzkonzert/mp3-128,			 http://stream.radiohamburg.de/herzkonzert/aac-64",
—,"http://stream.radiohamburg.de/dinnerfuerzwei/mp3-192,			 http://stream.radiohamburg.de/dinnerfuerzwei/mp3-128,			 http://stream.radiohamburg.de/dinnerfuerzwei/aac-64",
—,"http://stream.radiohamburg.de/hiphopaushh/mp3-192,			 http://stream.radiohamburg.de/hiphopaushh/mp3-128,			 http://stream.radiohamburg.de/hiphopaushh/aac-64",
—,"http://stream.radiohamburg.de/rhh-musikaushh/mp3-192,			 http://stream.radiohamburg.de/rhh-musikaushh/mp3-128,			 http://stream.radiohamburg.de/rhh-musikaushh/aac-64",
—,"http://stream.radiohamburg.de/runterfahrer/mp3-192,			 http://stream.radiohamburg.de/runterfahrer/mp3-128,			 http://stream.radiohamburg.de/runterfahrer/aac-64",
—,"http://stream.radiohamburg.de/rhh-distortedfriendly/mp3-192,			 http://stream.radiohamburg.de/rhh-distortedfriendly/mp3-128,			 http://stream.radiohamburg.de/rhh-distortedfriendly/aac-64",
—,"http://stream.radiohamburg.de/rhh-destdancefloor/mp3-192,			 http://stream.radiohamburg.de/rhh-destdancefloor/mp3-128,			 http://stream.radiohamburg.de/rhh-destdancefloor/aac-64",
—,"http://stream.radiohamburg.de/musicals/mp3-192,			 http://stream.radiohamburg.de/musicals/mp3-128,			 http://stream.radiohamburg.de/musicals/aac-64,",
